date,asset_id,time,open,close,high,low,volume,market_cap,url_shares,unique_url_shares,tweets,tweet_spam,tweet_followers,tweet_quotes,tweet_retweets,tweet_replies,tweet_favorites,tweet_sentiment1,tweet_sentiment2,tweet_sentiment3,tweet_sentiment4,tweet_sentiment5,tweet_sentiment_impact1,tweet_sentiment_impact2,tweet_sentiment_impact3,tweet_sentiment_impact4,tweet_sentiment_impact5,social_score,average_sentiment,sentiment_relative,news,price_score,social_impact_score,correlation_rank,galaxy_score,volatility,alt_rank,alt_rank_30d,market_cap_rank,percent_change_24h_rank,volume_24h_rank,social_volume_24h_rank,social_score_24h_rank,medium,youtube,social_contributors,social_volume,price_btc,social_volume_global,percent_change_24h,market_cap_global,market_dominance,name,symbol,close_end_1d,close_percent_change_1d,close_end_7d,close_min_7d,close_max_7d,close_loss_7d,close_gain_7d,close_change_7d,close_percent_change_7d,decision,color,adx,cci,cmo,dx,roc,rsi,willr,atr,corr,linreg,angle,intercept,slope,stdev,var,tsf,bband_upper,bband_middle,bband_lower,bband_relative,apo,macd,macdsignal,macdhist,ppo,tweet_sentiment_bullish,tweet_sentiment_bearish,tweet_sentiment_net,tweet_sentiment_impact_bullish,tweet_sentiment_impact_bearish,tweet_sentiment_impact_net,tweets_mean,tweet_followers_mean,tweet_sentiment_impact_net_mean,news_mean,volatility_mean,social_volume_global_mean,tweet_sentiment1_stdev,tweet_sentiment_impact_bearish_stdev,market_dominance_stdev,market_cap_global_pct_change
2020-02-24,1,1582502400,9740.666337,9673.326198,9740.666337,9673.326198,34248142658.0,178982819712.0,21323.0,14091.0,84720.0,10112.0,345531523.0,2852.0,24377.0,12447.0,71258.0,2221.0,5452.0,14151.0,57492.0,5402.0,25234792.0,36468240.0,50879412.0,215613294.0,17443393.0,345672091.0,3.7,89.0,950.0,2.9,3.4,3.3,66.0,0.0119134,15.0,1.0,1.0,824.0,2.0,1.0,1.0,11.0,9.0,30542,102361,1,276682.0,-3.29233241986182,280012190611.0,63.91965268421026,Bitcoin,BTC,9312.711138,-0.0372793238456652,8970.267332,8454.265575,9740.666337,-0.1260229002979396,0.0069614254312981,-703.0588660000012,-0.072680156919071,Sell,Red,36.186478956550204,-72.58684351441902,1.2592833805304868,15.230811201314816,-2.087638223921451,50.629641690265245,-94.36935411305069,305.1129215219862,0.9105520792488393,9626.404763199995,-88.89859637995575,10302.590469085719,-52.01428506813265,279.3261246979282,78023.08393876255,9574.390478131862,10523.149865538719,9964.497616142862,9405.845366747006,0.23939833012599238,103.70158796795113,169.3946985934599,261.4215789476029,-92.02688035414297,1.058394251207651,62894.0,7673.0,55221.0,233056687.0,61703032.0,171353655.0,76669.75,316947744.3,194258319.5,932.5,0.012935343571428571,276254.0,359.51110983561733,13181802.753914142,1.7673814828631262,0.08896424673712389
2020-02-25,1,1582588800,9170.868399,9312.711138,9312.711138,9170.868399,33572457229.0,175542108703.0,11320.0,8186.0,49859.0,6545.0,215524072.0,1133.0,16587.0,7793.0,52162.0,1423.0,2985.0,9531.0,32825.0,3095.0,7510950.0,16374443.0,38252404.0,144788567.0,8675383.0,215618672.0,3.7,89.0,557.0,2.3,4.3,3.2,67.0,0.01471653,23.0,1.0,1.0,829.0,2.0,1.0,1.0,4.0,3.0,18179,60171,1,294147.0,-3.727932384566528,266797850856.0,65.79592307051459,Bitcoin,BTC,8808.212264,-0.0541731474888575,8767.081185,8454.265575,9312.711138,-0.0921799839251065,0.0,-545.6299530000015,-0.058589807513044,Sell,Red,33.65716577578445,-150.82939996236283,-10.406182686180298,0.7760944258296005,-9.578065207153784,44.79690865690985,-92.93717739410529,319.2089841989872,0.9280691190017085,9506.61323880001,-89.03880828217709,10281.458926628564,-59.60351444835039,308.8728184513701,95402.41797809303,9447.009724351657,10511.78171961703,9894.03608271429,9276.29044581155,0.029478712606581147,35.17304733974561,115.91396447162515,232.32005605240732,-116.40609158078217,0.3592845715608863,35920.0,4408.0,31512.0,153463950.0,23885393.0,129578557.0,76260.8,316116798.5,193313527.75,808.1428571428571,0.012648675714285714,275279.28571428574,427.9196631322716,13686084.75720625,1.8939044670727037,-0.01651723205612332
2020-02-26,1,1582675200,8754.084767,8808.212264,8808.212264,8754.084767,38787197595.0,169112954480.0,23797.0,15085.0,82466.0,9907.0,354448360.0,1738.0,19492.0,8487.0,63092.0,2379.0,5785.0,16608.0,52490.0,5204.0,9101886.0,36488256.0,65050418.0,228190831.0,15709778.0,354576743.0,3.6,88.0,898.0,2.6,4.4,3.2,69.0,0.02813869,15.0,1.0,1.0,723.0,2.0,1.0,1.0,11.0,40.0,40918,101542,1,272112.0,-5.417314748885758,249976937145.0,67.65142273181203,Bitcoin,BTC,8797.412882,-0.0012260583278785,8836.091699,8454.265575,8989.020188,-0.0401837147415956,0.0205271987755086,27.87943500000074,0.0031651638453295,Hold,Grey,32.09090542487083,-220.74046522701835,-23.656865475809678,11.729520862993798,-15.168940974365796,38.17156726209517,-97.28174416887164,336.31022611334527,0.9721259124694803,9297.287641742858,-89.23096972129605,10265.780593257141,-74.499457808791,387.12615810046464,149866.66228562593,9222.788183934066,10555.786433700934,9781.534117500005,9007.281801299076,-0.12855598435653534,-78.65834852563785,32.44722312293379,192.34548946651262,-159.89826634357883,-0.8051870491904901,57694.0,8164.0,49530.0,243900609.0,45590142.0,198310467.0,76340.0,317391378.45,192560059.5,798.6428571428571,0.013449013571428572,271594.5,349.2892102269277,14466103.741807252,2.2665912698291852,-0.09474230958155183
2020-02-27,1,1582761600,8906.226775,8797.412882,8906.226775,8797.412882,36862747619.0,160425998551.0,22478.0,14343.0,77072.0,9011.0,324340258.0,2012.0,21475.0,8316.0,57923.0,1989.0,5056.0,15917.0,49494.0,4616.0,21198659.0,24560330.0,65533282.0,192640889.0,20496824.0,324461906.0,3.6,89.0,934.0,3.9,4.1,3.3,74.5,0.01729767,77.0,1.0,1.0,803.0,2.0,1.0,1.0,12.0,32.0,37553,94953,1,265701.0,-0.1226058327878557,250329072148.0,64.08604369218158,Bitcoin,BTC,8699.83177,-0.0110920236788768,9052.157869,8454.265575,8989.020188,-0.0390054794065764,0.0217799606054683,254.74498700000004,0.0289568070087084,Hold,Grey,30.419469292868428,-171.60965740087588,-23.916268721136845,8.690799576837126,-14.039374935678872,38.041865639431585,-97.82408373233014,320.0604880338205,0.9756593464286003,9108.89953411428,-89.34666042659886,10248.908314314293,-87.69298309230858,440.31059368311765,193873.41890957952,9021.206551021973,10559.525111580526,9678.90392421429,8798.282736848054,-0.0004938870768343245,-145.3444171858937,-34.17820553627462,147.04075046595517,-181.2189560022298,-1.4915529459741945,54110.0,7045.0,47065.0,213137713.0,45758989.0,167378724.0,77128.3,319458790.05,191500660.15,795.5714285714286,0.014148985714285715,269158.9285714286,343.4087526965058,14727239.030008726,2.225523610778516,-0.10313470916842904
2020-02-28,1,1582848000,8801.643896,8699.83177,8801.643896,8699.83177,34272536371.0,155460930415.0,18503.0,12494.0,154610.0,9592.0,394606879.0,62699.0,27725.0,25326.0,78487.0,2244.0,7390.0,32520.0,102915.0,9541.0,40895755.0,29121997.0,64869489.0,235625957.0,24287918.0,394826552.0,3.7,91.0,688.0,3.3,3.0,3.2,65.0,0.01188516,31.0,1.0,1.0,803.0,2.0,1.0,1.0,8.0,26.0,34125,169955,1,320358.0,-1.1092023678876806,248048176255.0,62.67368410529336,Bitcoin,BTC,8560.030428,-0.0160694305011832,9298.589049,8454.265575,9052.157869,-0.0282265452358283,0.0404980358602957,598.7572789999995,0.0688240065819111,Hold,Grey,29.052214974376135,-147.18056243492327,-26.351394990289517,11.27790883397629,-16.537969268224963,36.82430250485525,-100.0,304.4713193171189,0.9783792408097038,8963.537574857151,-89.37118046782355,10148.003371142851,-91.11275356043849,455.5861976211657,207558.78346291184,8872.424821296712,10466.942868242333,9555.770473000002,8644.598077757671,0.030309133886589883,-223.00326638461047,-93.77236848538269,98.8781266756876,-192.6504951610703,-2.294281355066848,112456.0,9634.0,102822.0,259913875.0,70017752.0,189896123.0,80640.6,324652299.5,191042104.05,780.7142857142857,0.014527997857142858,270383.0,357.94353106121355,19222835.2096558,2.0451869954512967,-0.11541594287136181
2020-02-29,1,1582934400,8454.265575,8560.030428,8560.030428,8454.265575,27544953830.0,158791974022.0,16475.0,10207.0,60277.0,11114.0,193920750.0,1370.0,15345.0,5296.0,38646.0,2152.0,3244.0,11775.0,39735.0,3371.0,6469864.0,13426542.0,45779420.0,117749589.0,10555992.0,194004952.0,3.7,89.0,358.0,2.5,3.7,2.9,64.0,0.00884353,49.0,1.0,1.0,978.0,2.0,1.0,1.0,9.0,45.0,98275,72670,1,196822.0,-1.6069430501183202,242217388695.0,65.55762774816748,Bitcoin,BTC,8495.216182,-0.0075717307952541,8885.568611,8454.265575,9634.27066,-0.0123556632058271,0.1254949081122588,325.5381830000006,0.0380300263811165,Hold,Grey,28.234541780449227,-137.95264685721307,-29.81709740685064,17.60479025939943,-13.456854738551616,35.091451296574675,-93.9100845983272,300.2638104373248,0.9838432181709813,8755.387979,-89.47198763301685,10166.006544857144,-108.50912045054956,511.18632459455813,261311.45845249295,8646.87885854945,10483.069911117691,9460.697261928575,8438.32461273946,0.05952125937497946,-297.6578518974311,-150.5465648188965,48.99318837677077,-199.5397531956673,-3.070798660545726,43106.0,5396.0,37710.0,128305581.0,19896406.0,108409175.0,79503.1,317479322.95,185395506.2,795.2857142857143,0.014183307857142858,267856.4285714286,353.2330270919895,19656140.368028797,2.109688118720212,-0.15877521073467304
2020-03-01,1,1583020800,8471.677619,8495.216182,8495.216182,8471.677619,30150949907.0,157116612348.0,17922.0,11504.0,64118.0,10815.0,247882056.0,1541.0,17397.0,7804.0,47053.0,1833.0,3404.0,13926.0,41355.0,3600.0,6145452.0,16173104.0,51641890.0,160351148.0,13644257.0,247980000.0,3.6,90.0,411.0,3.1,3.0,4.1,69.0,0.00908741,35.0,1.0,1.0,754.0,2.0,1.0,1.0,14.0,107.0,29803,77904,1,204932.0,-0.7571730795254121,242301588501.0,64.84340995038568,Bitcoin,BTC,8970.267332,0.055919842393953,7987.440543,8471.677619,9634.27066,-0.0027708021191826,0.1340818707372596,-507.7756390000004,-0.0597719502507653,Hold,Grey,27.475273814659953,-114.98597173092614,-31.428174313853287,17.60479025939943,-14.416500730369586,34.285912843073355,-97.64207366432824,285.1273103346588,0.9864614102010739,8573.626293171432,-89.5254999076543,10143.337484542857,-120.74701472087888,549.5140932015898,301965.73862716556,8452.879278450553,10457.510075260327,9358.481888857146,8259.453702453966,0.10725952366955235,-412.76921383332774,-198.48250960647601,-0.5019512198785918,-197.9805583865974,-4.269891936820147,44955.0,5237.0,39718.0,173995405.0,22318556.0,151676849.0,78964.25,311260633.55,182519907.4,802.0,0.013827164285714287,266549.4285714286,323.461413022148,20003990.351947375,2.1260464045510616,-0.14378104676343528
2020-03-02,1,1583107200,8989.020188,8970.267332,8989.020188,8970.267332,56416274427.0,159767719953.0,18793.0,12060.0,73460.0,10049.0,381607081.0,3253.0,20199.0,7802.0,53675.0,2001.0,4095.0,13559.0,48862.0,4943.0,15609630.0,26385169.0,56921605.0,266334356.0,16441250.0,381719055.0,3.7,90.0,453.0,3.1,4.1,3.5,71.5,0.01564073,59.0,1.0,1.0,727.0,2.0,1.0,1.0,17.0,71.0,29342,87908,1,235838.0,5.591984239395302,256427085227.0,62.30532153480078,Bitcoin,BTC,8767.081185,-0.0226510693026021,7992.625231,7918.966192,9634.27066,-0.117198417961263,0.0740226911221781,-977.6421009999996,-0.1089869526532857,Sell,Red,25.57240422685078,-43.35501009844416,-11.267389668445972,0.8350995853315166,-8.25450889584809,44.36630516577701,-70.28873999149314,300.0327885964689,0.9967497567555256,8533.636368428573,-89.51457920348504,10068.031511285712,-118.03039560439518,544.8632802989033,296875.99421808124,8415.605972824178,10390.560500454952,9300.833939857146,8211.10737925934,0.3483258921046197,-441.3870008397389,-195.88143433057485,-39.577847842017846,-156.30358648855702,-4.577940222655902,53805.0,6096.0,47709.0,282775606.0,41994799.0,240780807.0,78330.8,310629002.4,181151300.95,758.2857142857143,0.014204375,262940.21428571426,312.8252973572717,17935368.770432435,2.141597433401145,-0.1331713094017387
2020-03-03,1,1583193600,8707.250184,8767.081185,8767.081185,8707.250184,65172011646.0,160881220249.0,16757.0,11048.0,78940.0,9284.0,375058015.0,2463.0,24084.0,9746.0,71588.0,1978.0,4803.0,16680.0,50553.0,4926.0,12278008.0,23444135.0,64924282.0,256755510.0,17763961.0,375194455.0,3.7,89.0,56.0,3.1,4.1,3.1,70.0,0.00927038,46.0,1.0,1.0,811.0,2.0,1.0,1.0,11.0,10.0,33572,92032,1,240539.0,-2.265106930260218,250941993187.0,64.11091990056545,Bitcoin,BTC,8836.091699,0.0078715495549504,7956.397591,7918.966192,9634.27066,-0.0967385809602263,0.0989142745117628,-810.6835939999992,-0.092469041508026,Hold,Grey,24.341003995034097,-63.90610485867345,-17.123241967076662,8.332800981417227,-13.972205418206741,41.438379016461674,-80.72700302631951,297.3888142681496,0.9967856434170196,8523.550353485725,-89.44875032281999,9874.702439228566,-103.93477582637239,500.28291117302524,250282.99121175706,8419.615577659351,10199.692218703198,9199.126396357147,8198.560574011097,0.2840995556173798,-476.2373419935848,-207.81986931007668,-73.22625213562961,-134.59361717444708,-4.959360308097883,55479.0,6781.0,48698.0,274519471.0,35722143.0,238797328.0,78193.85,310599275.8,180264326.2,684.9285714285714,0.013821447857142857,257601.64285714287,185.91190950349883,16853819.230774995,1.7017757968912053,-0.17481688904607862
2020-03-04,1,1583280000,8826.032723,8836.091699,8836.091699,8826.032723,36775952943.0,160003385179.0,17529.0,11411.0,78571.0,10782.0,329117929.0,2468.0,23693.0,8963.0,70329.0,2127.0,4440.0,15825.0,50976.0,5203.0,24284350.0,22332356.0,59575411.0,203381236.0,19650029.0,329252298.0,3.7,90.0,82.0,2.6,4.1,2.0,61.5,0.00653354,87.0,1.0,1.0,999.0,2.0,1.0,1.0,13.0,12.0,36946,92208,1,248840.0,0.7871549554950474,251965087583.0,63.50220449739616,Bitcoin,BTC,9052.157869,0.0244526853455417,7958.423323,7918.966192,9634.27066,-0.1037931178446002,0.090331674703006,-877.6683760000005,-0.0993276672422184,Hold,Grey,23.035701734027374,-44.98579461249164,-14.362682912879162,6.066772340939963,-8.130107457427293,42.81865854356042,-76.47517100465613,281.07607853471046,0.9970454699788159,8490.044725400003,-89.429891959701,9796.499816457143,-100.49654546593385,494.00578168997833,244041.71234312654,8389.548179934069,10131.283834308531,9143.272270928575,8155.2607075486185,0.3445460643812106,-511.32154787179024,-209.29991418222198,-100.44098454494808,-108.8589296372739,-5.346345147630113,56179.0,6567.0,49612.0,223031265.0,46616706.0,176414559.0,78039.8,307674387.9,178571339.85,609.8571428571429,0.012845595,253689.92857142858,136.78902768583822,16913047.03281928,1.5860792854796975,-0.1645674866805289
2020-03-05,1,1583366400,8922.482272,9052.157869,9052.157869,8922.482272,34672171596.0,165829260935.0,18024.0,11473.0,79822.0,9034.0,316493384.0,1781.0,19784.0,9315.0,56276.0,2407.0,3792.0,18476.0,50040.0,5107.0,12737585.0,23213170.0,58737866.0,202715513.0,19176406.0,316607400.0,3.7,90.0,66.0,3.1,3.7,3.4,69.0,0.01370606,14.0,1.0,1.0,482.0,2.0,1.0,1.0,15.0,33.0,36447,93504,1,249729.0,2.4452685345541707,259056085897.0,64.01287982129602,Bitcoin,BTC,9298.589049,0.0272234735149645,4929.866642,7775.866565,9634.27066,-0.1409930452462373,0.0643065222043355,-4122.291227000001,-0.4553932097359006,Hold,Grey,21.456084996227695,-14.15630026906827,-5.943239176822004,0.9210674048318438,-6.2049237663375445,47.028380411589,-63.163039169148504,276.432513639374,0.9964586551500525,8539.147088342857,-89.33659004166083,9661.849329800005,-86.36171088131901,473.7004042167231,224392.07295508683,8452.78537746154,10047.899017504878,9100.498209071433,8153.0974006379865,0.4744879149135602,-535.4494975320467,-190.8382615415121,-118.52043994426089,-72.31782159725122,-5.61658448944958,55147.0,6199.0,48948.0,221891919.0,35950755.0,185941164.0,78166.15,301258448.1,177800008.1,548.6428571428571,0.012251592142857143,252117.07142857142,188.917971617311,16794397.770500902,1.5474671347921303,-0.16413957335711593
2020-03-06,1,1583452800,9634.27066,9298.589049,9634.27066,9298.589049,38196317029.0,165965098355.0,16997.0,10500.0,65234.0,7884.0,242832814.0,1398.0,15635.0,5809.0,42392.0,2024.0,3953.0,14256.0,41112.0,3889.0,9906757.0,20261300.0,48321504.0,149535765.0,14872722.0,242921889.0,3.6,89.0,60.0,2.7,4.1,3.3,68.5,0.00695607,68.0,1.0,1.0,886.0,2.0,1.0,1.0,9.0,32.0,37019,77712,1,217865.0,2.7223473514964565,265513125928.0,62.50730459179079,Bitcoin,BTC,8885.568611,-0.0444175385989788,5729.924412,4929.866642,9634.27066,-0.469826377311494,0.0361002738405887,-3568.664637,-0.3837856064177592,Sell,Red,21.12497905966061,57.98630064322717,2.8423266348106497,16.820601884288497,-4.368236868155018,51.42116331740533,-47.98007759520241,298.2668191651329,0.9869216173767158,8679.060275028574,-89.04784262242138,9461.259292400002,-60.16915518241749,445.60772416513163,198566.24383562803,8618.891119846157,9961.375232044553,9070.159783714289,8178.944335384026,0.6281560287771517,-559.9923244487127,-154.5408810219633,-125.72452815980137,-28.81635286216192,-5.8951299382570355,45001.0,5977.0,39024.0,164408487.0,30168057.0,134240430.0,78002.6,302699879.2,177678495.85,490.5,0.012207871428571429,249889.14285714287,180.23397491673074,9796753.259453421,1.5780864859660906,-0.08676505277396784
2020-03-07,1,1583539200,9050.584718,8885.568611,9050.584718,8885.568611,29994792099.0,166647269903.0,14895.0,9033.0,56436.0,6702.0,204360559.0,659.0,12717.0,5118.0,34715.0,1591.0,3139.0,13401.0,35429.0,2876.0,12368546.0,15856813.0,45066466.0,119742328.0,11379615.0,204434722.0,3.6,89.0,38.0,2.9,4.3,3.0,69.0,0.01012275,41.0,1.0,1.0,946.0,2.0,1.0,1.0,7.0,91.0,30360,67289,1,189266.0,-4.441753859897886,255693940905.0,65.17450875572987,Bitcoin,BTC,7987.440543,-0.1010771631303541,5224.898127,4929.866642,9050.584718,-0.4451827611913311,0.0185712489795774,-3660.670484,-0.4119793166042551,Sell,Red,19.906117720994537,-15.898521741575742,-10.546818525350576,4.060920318335621,-8.477931942822947,44.72659073732471,-73.42683088108284,306.4635062247662,0.9844934592316212,8722.808633228578,-88.70958821112603,9299.926106914281,-44.39365182197719,410.3938918507813,168423.14646843076,8678.4149814066,9832.155153772994,9011.367370071432,8190.5795863698695,0.4233670617610146,-587.4077364935856,-157.28911206765042,-132.03744494137118,-25.251667126279244,-6.20872433419294,38305.0,4730.0,33575.0,131121943.0,28225359.0,102896584.0,77544.85,301330237.65,176117227.75,448.7857142857143,0.012477010714285714,246592.2142857143,250.92884591908614,8297319.784750695,1.5776872931740855,-0.11072299449029321
2020-03-08,1,1583625600,7918.966192,7987.440543,7987.440543,7918.966192,33411571081.0,159475557360.0,14461.0,10055.0,89661.0,9082.0,332630522.0,2834.0,33826.0,12567.0,122436.0,2274.0,21328.0,13384.0,47875.0,4800.0,21645399.0,58076028.0,58429707.0,181405653.0,13245398.0,332825955.0,3.4,73.0,54.0,3.2,3.0,3.5,67.0,0.03316703,13.0,1.0,1.0,885.0,2.0,1.0,1.0,12.0,81.0,26095,102217,1,219582.0,-10.10771631303541,226321601835.0,70.46413425275499,Bitcoin,BTC,7992.625231,0.0006491050508718,5381.503199,4929.866642,8096.345408,-0.3827977040379454,0.0136345133855728,-2605.937344,-0.3262543652088628,Hold,Grey,19.79866542280958,-205.22119012261007,-31.447323599183697,18.401785546405108,-20.146728329261876,34.276338200408155,-96.24118430313898,353.61628570871153,0.9849483705210583,8601.124478257145,-88.60176798150498,9133.72368602857,-40.969169828571154,390.38811783524665,152402.8825469464,8560.155308428573,9648.200317813355,8867.424082142861,8086.647846472368,-0.06353120070769927,-608.9341810897386,-229.29535991179182,-151.4890279354553,-77.80633197633651,-6.497312965698004,52675.0,23602.0,29073.0,194651051.0,79721427.0,114929624.0,77915.35,303870839.5,173696515.3,400.35714285714283,0.014091353571428572,245172.35714285713,258.87890163990704,17546109.507962894,2.183156638317865,-0.20484565628454776
2020-03-09,1,1583712000,8096.345408,7992.625231,8096.345408,7992.625231,42541808295.0,143767960713.0,21053.0,11431.0,93212.0,8813.0,372215045.0,2353.0,25097.0,11838.0,95272.0,3187.0,7388.0,18349.0,59821.0,4466.0,8611230.0,29221416.0,61857885.0,256512643.0,16145995.0,372378184.0,3.6,86.0,68.0,3.0,4.0,2.9,67.0,0.03700782,88.0,1.0,1.0,1104.0,2.0,1.0,1.0,15.0,8.0,49893,106449,1,254365.0,0.0649105050871898,226957988422.0,63.34562696497004,Bitcoin,BTC,7956.397591,-0.0045326333905271,5065.053886,4929.866642,8096.345408,-0.3831980732839642,0.0129769849082518,-2927.5713450000003,-0.3662840756808156,Sell,Red,19.48303416726069,-166.56758784351905,-31.256667192354058,15.379827845125114,-17.374592075138462,34.37166640382297,-95.7057746671712,336.13689851523213,0.9853343587491876,8491.305075942855,-88.54592824337898,9003.442950200002,-39.39522109670357,382.4420495875645,146261.92129273713,8451.909854846152,9512.258112246562,8747.374013071432,7982.489913896303,0.006625394039846917,-584.9530538653798,-282.6838654772964,-177.72799544382354,-104.95587003347288,-6.303274402995718,64287.0,10575.0,53712.0,272658638.0,37832646.0,234825992.0,78192.0,306407569.0,174939777.3,337.35714285714283,0.015883812142857143,243578.2857142857,495.63340907416193,17641425.21426564,2.205379996766895,-0.23666383410228753
2020-03-10,1,1583798400,7936.053839,7956.397591,7987.823838,7936.053839,35210430061.0,149627396054.0,14976.0,10134.0,69423.0,7802.0,311801541.0,2426.0,17569.0,7581.0,52623.0,1926.0,4464.0,13605.0,45218.0,4210.0,8909371.0,36895817.0,57675096.0,189202992.0,19198464.0,311906980.0,3.7,89.0,62.0,3.7,4.2,3.2,73.5,0.01383071,73.0,1.0,1.0,914.0,2.0,1.0,1.0,13.0,2.0,16946,81895,1,214611.0,-0.4532633390527111,225504303516.0,66.35234615085011,Bitcoin,BTC,7958.423323,0.0002546041693908,5372.941379,4733.390734,7987.823838,-0.4050836851901108,0.0039498085208246,-2583.456212,-0.3247017488068112,Hold,Grey,19.27503305996283,-139.8387440814872,-31.99886204217392,16.57101866509069,-14.56411056781992,34.000568978913044,-97.81779854840323,316.1679337641441,0.9868459093429015,8368.673585257144,-88.6787475144686,8932.315362742858,-43.3570598065935,398.4170017778432,158736.10730564594,8325.31652545055,9447.328477555691,8650.494474000005,7853.660470444318,0.0644658235575047,-567.4285077179429,-324.18095233941676,-207.01858682294218,-117.16236551647458,-6.172708692286295,49428.0,6390.0,43038.0,208401456.0,45805188.0,162596268.0,77227.8,301449248.95,168714151.15,302.0,0.015820539285714287,237897.14285714287,500.3521616964246,17450789.207132224,2.231192073104916,-0.19014797861772514
2020-03-11,1,1583884800,7775.866565,7958.423323,7958.423323,7775.866565,32805782919.0,143460144586.0,15365.0,10523.0,84533.0,8361.0,328380055.0,2341.0,25696.0,13871.0,80508.0,2343.0,5742.0,16375.0,55270.0,4803.0,7667512.0,36112633.0,58989811.0,210632232.0,15100283.0,328528563.0,3.6,88.0,48.0,3.0,3.4,3.1,65.5,0.01679847,16.0,1.0,1.0,773.0,2.0,1.0,1.0,14.0,1.0,31825,97007,1,236169.0,0.0254604169390868,224738517358.0,63.834248918476845,Bitcoin,BTC,4929.866642,-0.3805473217600038,5441.544975,4733.390734,7958.423323,-0.4052351148096876,0.0,-2516.878348,-0.3162533891262321,Sell,Red,19.32716715191349,-120.0669618357144,-31.913098659263206,20.004910347272023,-9.647689173808494,34.043450670368394,-90.17669200734302,306.6242783524195,0.9865711847341242,8213.243545000001,-89.01106391483711,8966.346982857141,-57.931033681318446,432.9971594757235,187486.54011404514,8155.312511318683,9455.789582880023,8589.795263928576,7723.800944977129,0.13546415541556542,-534.3942078910204,-352.8369482987473,-236.18225911810322,-116.65468918064408,-5.87393663525517,60073.0,8085.0,51988.0,225732515.0,43780145.0,181952370.0,77710.35,302873573.7,168231028.25,241.28571428571428,0.015010523571428572,235329.7857142857,500.3624400657696,17398513.731755983,2.078166491141587,-0.19375775508404613
2020-03-12,1,1583971200,6541.191784,4929.866642,6548.284113,4929.866642,45867985543.0,109536678888.0,22205.0,14917.0,163171.0,13103.0,794984736.0,5881.0,51448.0,28414.0,221244.0,6496.0,11071.0,23194.0,111451.0,10959.0,32191935.0,68734795.0,126786790.0,524659947.0,42918256.0,795340038.0,3.7,88.0,80.0,3.4,3.0,3.1,65.5,0.12621951,13.0,1.0,1.0,991.0,2.0,1.0,1.0,11.0,6.0,38080,183411,1,315800.0,-38.05473217600039,138923576302.0,78.84671688114544,Bitcoin,BTC,5729.924412,0.1622879132640035,6245.090089,4733.390734,6548.284113,-0.0398542034232982,0.328288286180379,1315.2234470000003,0.2667868205186229,Buy,Green,21.892939894933797,-302.01029975279243,-66.7234501624286,55.24798555419781,-43.962313601459094,16.638274918785694,-100.0,501.04802139867525,0.9584263972785769,7301.778701942851,-89.63191246578442,9325.305220200004,-155.65588601978095,1031.9316692883144,1064882.970080167,7146.12281592307,10377.40529964806,8313.541961071433,6249.678622494804,-0.3197430653051452,-646.0929051474322,-612.8615584515146,-311.5181189847855,-301.34343946672914,-7.253844352520816,122410.0,17567.0,104843.0,567578203.0,100926730.0,466651473.0,82185.85,327592847.15,182644035.8,180.28571428571428,0.022790655,238908.2857142857,1688.941765045286,27416421.91919123,4.356452153663579,-0.5076219726860511
2020-03-13,1,1584057600,5497.300054,5729.924412,5774.586789,5131.663466,75082431234.0,103912936761.0,17189.0,11449.0,96038.0,8219.0,472838945.0,2165.0,23597.0,11452.0,85900.0,3924.0,5770.0,15930.0,62828.0,7586.0,38892033.0,33941034.0,68303840.0,310110158.0,21714994.0,472988117.0,3.7,88.0,53.0,4.0,4.2,3.1,74.5,0.10815703,59.0,1.0,1.0,761.0,2.0,1.0,1.0,10.0,1.0,77091,110003,1,217481.0,16.22879132640035,161298973475.0,64.42256545241166,Bitcoin,BTC,5224.898127,-0.0881383852014416,6204.579878,4733.390734,6364.738051,-0.1739174213036722,0.1107891820824948,474.6554659999993,0.0828379978287223,Hold,Grey,24.275443156309798,-204.13614124886803,-45.55273479081968,55.24798555419781,-34.13752629379867,27.223632604590165,-82.9934298385339,525.5960303701985,0.9704899548678644,6692.604162028567,-89.7356477058267,9510.207280400005,-216.7387014131876,1219.02175138394,1486014.0303471684,6475.865460615379,10539.449223982168,8101.405721214288,5663.3622184464075,0.013650739512651349,-715.1374631730723,-745.7780940589364,-398.3701139996157,-347.4079800593207,-8.177198528115477,70414.0,9694.0,60720.0,331825152.0,72833067.0,258992085.0,83519.8,339534980.6,188565269.2,134.92857142857142,0.029667217142857142,231559.92857142858,1689.6648019228974,26385977.48732771,4.292609609222418,-0.4250526677615034
