date,asset_id,time,open,close,high,low,volume,market_cap,url_shares,unique_url_shares,tweets,tweet_spam,tweet_followers,tweet_quotes,tweet_retweets,tweet_replies,tweet_favorites,tweet_sentiment1,tweet_sentiment2,tweet_sentiment3,tweet_sentiment4,tweet_sentiment5,tweet_sentiment_impact1,tweet_sentiment_impact2,tweet_sentiment_impact3,tweet_sentiment_impact4,tweet_sentiment_impact5,social_score,average_sentiment,sentiment_relative,news,price_score,social_impact_score,correlation_rank,galaxy_score,volatility,alt_rank,alt_rank_30d,market_cap_rank,percent_change_24h_rank,volume_24h_rank,social_volume_24h_rank,social_score_24h_rank,medium,youtube,social_contributors,social_volume,price_btc,social_volume_global,percent_change_24h,market_cap_global,market_dominance,name,symbol,close_end_1d,close_percent_change_1d,close_end_7d,close_min_7d,close_max_7d,close_loss_7d,close_gain_7d,close_change_7d,close_percent_change_7d,decision,color
2020-02-02,1,1580601600,9582.44039,9337.9009,9582.44039,9337.9009,23730554783.0,170748885856.0,18479.0,12781.0,102473.0,10024.0,323688897.0,2047.0,21335.0,8484.0,66918.0,3246.0,4078.0,15988.0,72351.0,6810.0,19517544.0,20075700.0,45640487.0,216470094.0,22083856.0,323809712.0,3.7,91.0,26.0,1.8,3.8,3.8,65.5,0.00561663,42.0,1.0,1.0,699.0,2.0,1.0,1.0,0.0,0.0,39497,116786,1,290012.0,-1.0095579107053045,258319508228.0,66.09988034867746,Bitcoin,BTC,9256.512283,-0.008715943537160532,10185.93352,9176.490431,10114.410982,-0.017285519596807925,0.08315681332621541,848.03262,0.09081619403350061,Hold,Grey
2020-02-03,1,1580688000,9370.87088,9256.512283,9370.87088,9256.512283,22801701304.0,169854310830.0,22490.0,15344.0,81104.0,11001.0,322159152.0,2891.0,20438.0,8285.0,56416.0,2241.0,4172.0,14463.0,54812.0,5416.0,12175170.0,21282200.0,52199644.0,220139187.0,16450981.0,322272878.0,3.7,90.0,33.0,2.9,3.7,3.1,67.0,0.00689145,54.0,1.0,1.0,897.0,2.0,1.0,1.0,0.0,0.0,45149,98249,1,281904.0,-0.8715943537160532,259121220085.0,65.5501354826449,Bitcoin,BTC,9176.490431,-0.008644924735525234,9879.576003,9176.490431,10185.93352,-0.008644924735525234,0.10040728176928196,623.0637200000001,0.06731085110147637,Hold,Grey
2020-02-04,1,1580774400,9213.871151,9176.490431,9213.871151,9176.490431,21542812409.0,165301087225.0,21227.0,14388.0,83586.0,9154.0,326200467.0,1604.0,19976.0,8975.0,58326.0,2314.0,4200.0,15829.0,55962.0,5281.0,27267349.0,14227972.0,51830245.0,214140245.0,18823537.0,326317073.0,3.7,90.0,32.0,3.3,3.7,3.5,71.0,0.00716849,92.0,1.0,1.0,967.0,2.0,1.0,1.0,0.0,0.0,36395,100013,1,284263.0,-0.8644924735525235,257136257182.0,64.28540612536044,Bitcoin,BTC,9629.732803,0.04939169014647018,10299.172606,9176.490431,10185.93352,0.0,0.11000317567922284,1122.682175,0.12234330580320309,Buy,Green
2020-02-05,1,1580860800,9569.393774,9629.732803,9648.843131,9569.393774,25955115108.0,171765032211.0,13075.0,8671.0,58038.0,7175.0,232142988.0,1610.0,16952.0,8039.0,60675.0,1561.0,2627.0,9735.0,40631.0,3484.0,8742739.0,16455199.0,33359996.0,159691866.0,13980464.0,232245678.0,3.7,91.0,15.0,3.8,4.1,3.9,77.5,0.01379094,16.0,1.0,1.0,489.0,2.0,1.0,1.0,0.0,0.0,38070,68023,1,303875.0,4.9391690146470175,271278622821.0,63.31683286535154,Bitcoin,BTC,9776.11834,0.015201412125827195,10383.239777,9569.393774,10299.172606,-0.006265908954524982,0.06951800394622011,753.5069739999999,0.07824796278514144,Buy,Green
2020-02-06,1,1580947200,9885.569608,9776.11834,9885.569608,9776.11834,28294901709.0,178227918755.0,18339.0,12707.0,80882.0,9317.0,328956761.0,1767.0,24329.0,10211.0,75870.0,1863.0,3572.0,14541.0,55965.0,4941.0,6123180.0,21321278.0,60800190.0,226134389.0,14689901.0,329100363.0,3.7,92.0,31.0,1.4,4.3,3.5,64.5,0.01522434,45.0,1.0,1.0,650.0,2.0,1.0,1.0,0.0,0.0,40003,95809,1,280222.0,1.5201412125827196,276138982072.0,64.54283180798036,Bitcoin,BTC,9846.245507,0.007173314045623422,10234.235588,9776.11834,11179.169427,0.0,0.1435182183975076,458.11724799999865,0.04686085336401509,Buy,Green
2020-02-07,1,1581033600,10114.410982,9846.245507,10114.410982,9846.245507,26307817499.0,177356696250.0,16897.0,12145.0,61306.0,7718.0,282992026.0,1228.0,18067.0,7633.0,60010.0,1630.0,2498.0,11438.0,42166.0,3574.0,4609937.0,18420776.0,48450827.0,197144276.0,14453148.0,283104163.0,3.7,92.0,30.0,1.2,3.6,3.6,61.0,0.00662022,60.0,1.0,1.0,949.0,2.0,1.0,1.0,0.0,0.0,36327,75370,1,227634.0,0.7173314045623422,279115575892.0,63.54238586764709,Bitcoin,BTC,9847.257666,0.00010279644147409367,10423.700087,9841.998633,11179.169427,-0.00043131912534388414,0.13537382538881285,577.4545799999996,0.05864718481673744,Buy,Green
2020-02-08,1,1581120000,9841.998633,9847.257666,9847.257666,9841.998633,25040853626.0,178312845011.0,21166.0,13881.0,84364.0,9689.0,290736690.0,1707.0,25882.0,10716.0,92250.0,2034.0,3267.0,14758.0,59528.0,4777.0,7453665.0,15094414.0,46703842.0,206196548.0,15418776.0,290902816.0,3.7,92.0,51.0,3.7,3.5,3.1,70.0,0.00733404,27.0,1.0,1.0,601.0,2.0,1.0,1.0,0.0,0.0,29639,100660,1,247950.0,0.010279644147409367,280412216630.0,63.58954226530056,Bitcoin,BTC,10185.93352,0.03439291074604049,9891.055383,9841.998633,11179.169427,-0.0005340606672818499,0.13525712499620512,43.797717000001285,0.004447707015042708,Buy,Green
2020-02-09,1,1581206400,9994.706241,10185.93352,10185.93352,9994.706241,26658264239.0,184048189991.0,20401.0,14088.0,83027.0,9917.0,337380281.0,1345.0,21058.0,8289.0,66053.0,1941.0,4215.0,15584.0,56596.0,4691.0,12005948.0,15403925.0,61316148.0,234226037.0,14524968.0,337509627.0,3.7,91.0,988.0,3.1,4.2,4.0,75.5,0.01248206,22.0,1.0,1.0,497.0,2.0,1.0,1.0,0.0,42.0,38126,100629,1,271456.0,3.439291074604049,287934202351.0,63.920224998709955,Bitcoin,BTC,9879.576003,-0.03007652822379704,9926.231405,9834.636045,11179.169427,-0.03448849084968318,0.09751054285302269,-259.70211500000005,-0.025496152560791505,Hold,Grey
2020-02-10,1,1581292800,10046.881867,9879.576003,10046.881867,9879.576003,29163272249.0,178627843891.0,20856.0,14926.0,74895.0,9421.0,372255844.0,1324.0,20583.0,7229.0,61444.0,1931.0,3554.0,14850.0,50616.0,3944.0,12828275.0,38647985.0,60205079.0,246062083.0,14603002.0,372375292.0,3.7,91.0,1815.0,3.1,4.1,2.5,67.0,0.01270231,64.0,1.0,1.0,972.0,2.0,1.0,1.0,7.0,179.0,37153,93953,1,272550.0,-3.007652822379704,282990218314.0,63.121561216931646,Bitcoin,BTC,10299.172606,0.04247111443573961,9777.338618,9746.471408,11179.169427,-0.01347270317669327,0.13154344109558652,-102.23738500000036,-0.010348357557951403,Hold,Grey
2020-02-11,1,1581379200,10229.628194,10299.172606,10299.172606,10229.628194,29016986864.0,179437594699.0,20772.0,14800.0,86129.0,9487.0,394239704.0,1840.0,25145.0,10797.0,83731.0,2303.0,4590.0,16238.0,58530.0,4468.0,12643462.0,22106867.0,56707623.0,290015560.0,12887705.0,394392567.0,3.7,90.0,2298.0,2.3,4.0,4.3,71.5,0.01872988,28.0,1.0,1.0,532.0,2.0,1.0,1.0,13.0,140.0,16967,105839,1,307793.0,4.247111443573961,295822101885.0,60.65726446929103,Bitcoin,BTC,10383.239777,0.008162516953160441,10190.986794,9746.471408,11179.169427,-0.05366462133841828,0.08544344819382287,-108.18581199999971,-0.010504320700186517,Hold,Grey
2020-02-12,1,1581465600,11179.169427,10383.239777,11179.169427,10383.239777,33557362726.0,188323293825.0,20850.0,14039.0,81679.0,10686.0,375652547.0,1483.0,21104.0,8334.0,67591.0,2178.0,4153.0,15727.0,54758.0,4863.0,10297952.0,22281696.0,54054940.0,248943021.0,40173450.0,375783144.0,3.7,90.0,1031.0,4.2,4.1,3.6,77.5,0.01693396,58.0,1.0,1.0,812.0,2.0,1.0,1.0,12.0,11.0,37896,99427,1,323699.0,0.8162516953160441,304104616122.0,61.92714080652064,Bitcoin,BTC,10234.235588,-0.014350452479202256,9618.049455,9746.471408,11179.169427,-0.061326559212329095,0.07665523161307228,-765.1903220000004,-0.07369475601391579,Sell,Red
2020-02-13,1,1581552000,10456.345313,10234.235588,10456.345313,10234.235588,39217638136.0,185769957528.0,20677.0,13838.0,81652.0,10731.0,387615687.0,1593.0,21695.0,8776.0,67075.0,2289.0,4604.0,15263.0,54916.0,4580.0,13914699.0,47717876.0,54175390.0,252610007.0,19296854.0,387745709.0,3.7,90.0,977.0,3.0,3.7,2.6,64.5,0.00749806,60.0,1.0,1.0,950.0,1.0,1.0,1.0,13.0,7.0,37867,99087,1,299799.0,-1.4350452479202256,301598373975.0,61.59514558370888,Bitcoin,BTC,10423.700087,0.01851281391471518,9650.994735,9613.240054,10745.343146,-0.06067825277816926,0.04994096076890112,-583.2408529999993,-0.05698919552759463,Hold,Grey
2020-02-14,1,1581638400,10745.343146,10423.700087,10745.343146,10423.700087,34061780634.0,186664364166.0,21642.0,13725.0,77295.0,9988.0,444812180.0,1299.0,20107.0,7486.0,59677.0,2357.0,4178.0,15116.0,51633.0,4011.0,77885000.0,19874600.0,48013750.0,280992577.0,18134822.0,444931292.0,3.7,90.0,896.0,1.7,4.2,4.1,68.0,0.00657899,54.0,1.0,1.0,736.0,1.0,1.0,1.0,8.0,6.0,39276,94300,1,303221.0,1.851281391471518,309927444391.0,60.228407501243076,Bitcoin,BTC,9891.055383,-0.05109938884986633,9723.327004,9583.478492,10745.343146,-0.08060684670387708,0.030856898828194385,-700.3730829999986,-0.06719044841605472,Sell,Red
2020-02-15,1,1581724800,9834.636045,9891.055383,9891.055383,9834.636045,34144537751.0,186322404484.0,21899.0,12318.0,68505.0,9811.0,214004192.0,1072.0,15881.0,7786.0,50406.0,1879.0,3814.0,13678.0,44562.0,4572.0,5248739.0,12694716.0,41521752.0,138451197.0,16162933.0,214112557.0,3.7,89.0,154.0,2.9,4.2,3.1,69.0,0.01366919,35.0,1.0,1.0,925.0,1.0,1.0,1.0,2.0,2.0,35284,83271,1,232194.0,-5.109938884986633,290739121115.0,64.08577000901829,Bitcoin,BTC,9926.231405,0.0035563466827268544,9708.662402,9583.478492,10190.986794,-0.03109646838381277,0.030323499301752876,-182.39298100000087,-0.018440194088234926,Hold,Grey
2020-02-16,1,1581811200,9746.471408,9926.231405,9926.231405,9746.471408,34922569191.0,181733045786.0,20352.0,12826.0,65591.0,11963.0,231753390.0,1111.0,16424.0,7146.0,50440.0,1759.0,2886.0,15219.0,41842.0,3885.0,7274773.0,16154210.0,50848599.0,144117336.0,13433593.0,231859739.0,3.7,91.0,317.0,2.0,3.7,2.5,59.0,0.01407342,10.0,1.0,1.0,595.0,2.0,1.0,1.0,8.0,8.0,29464,81516,1,223230.0,0.3556346682726854,287530138889.0,63.20486836204583,Bitcoin,BTC,9777.338618,-0.014999931084117284,10002.646574,9583.478492,10190.986794,-0.03453001436449992,0.026672296685188945,76.41516899999988,0.00769830622339797,Hold,Grey
2020-02-17,1,1581897600,10185.819608,9777.338618,10185.819608,9777.338618,38540127928.0,178261348566.0,21955.0,15176.0,82251.0,11255.0,281818485.0,2481.0,25101.0,12288.0,71511.0,2251.0,4534.0,16892.0,52512.0,6062.0,7959618.0,25296470.0,52073817.0,181443903.0,15156058.0,281962060.0,3.7,90.0,1065.0,4.0,4.2,2.3,71.0,0.01035978,79.0,1.0,1.0,994.0,2.0,1.0,1.0,12.0,11.0,31127,101273,1,286367.0,-1.4999931084117284,284626002013.0,62.63002933859082,Bitcoin,BTC,10190.986794,0.042306827262633386,9673.326198,9583.478492,10190.986794,-0.019827494328886665,0.042306827262633386,-104.01241999999911,-0.010638111664508898,Hold,Grey
2020-02-18,1,1581984000,10185.908215,10190.986794,10190.986794,10185.908215,36981061479.0,176215795075.0,22089.0,14960.0,87679.0,11564.0,321480455.0,1622.0,24263.0,9940.0,76030.0,2336.0,4605.0,16741.0,58502.0,5495.0,8886347.0,20900828.0,52057208.0,222079244.0,17668683.0,321624505.0,3.7,90.0,1083.0,2.5,4.3,2.8,66.5,0.01463136,41.0,1.0,1.0,698.0,2.0,1.0,1.0,9.0,11.0,36767,106450,1,315279.0,4.230682726263338,297323772358.0,59.26730771558456,Bitcoin,BTC,9618.049455,-0.05622000602898633,9312.711138,9583.478492,10190.986794,-0.0596123137317452,0.0,-878.2756559999998,-0.08618161064805711,Sell,Red
2020-02-19,1,1582070400,9613.240054,9618.049455,9618.049455,9613.240054,33028411152.0,184656749489.0,25838.0,18496.0,88707.0,10214.0,410967942.0,1884.0,26080.0,10820.0,72557.0,2700.0,4961.0,18007.0,58229.0,4810.0,8032237.0,27373904.0,53158210.0,306313954.0,16200978.0,411118409.0,3.7,89.0,1133.0,2.8,4.0,3.6,70.5,0.02019548,22.0,1.0,1.0,797.0,2.0,1.0,1.0,14.0,12.0,39691,111222,1,303604.0,-5.622000602898633,278451244872.0,66.31564874988582,Bitcoin,BTC,9650.994735,0.0034253598044116013,8808.212264,9170.868399,10077.342725,-0.04649394433790624,0.04775326558143593,-809.8371910000005,-0.08419973247060004,Hold,Grey
2020-02-20,1,1582156800,9583.478492,9650.994735,9650.994735,9583.478492,35747380059.0,174833728875.0,23831.0,14525.0,74882.0,8461.0,299893560.0,1129.0,18928.0,6823.0,52857.0,2102.0,3763.0,16119.0,48625.0,4273.0,9148837.0,19726936.0,50606923.0,207205170.0,13285431.0,300005694.0,3.7,90.0,923.0,2.7,4.0,3.7,70.0,0.0220221,35.0,1.0,1.0,803.0,2.0,1.0,1.0,17.0,8.0,38489,92586,1,271749.0,0.3425359804411601,278748129083.0,62.72104119591832,Bitcoin,BTC,9723.327004,0.007494799343085586,8797.412882,8754.084767,10077.342725,-0.09293445832555414,0.04417658507820129,-853.5818529999997,-0.08844496100535897,Hold,Grey
2020-02-21,1,1582243200,9868.168508,9723.327004,9868.168508,9723.327004,30016537226.0,177770246907.0,24482.0,13048.0,73661.0,9326.0,300599267.0,1461.0,19180.0,8817.0,47562.0,2118.0,8184.0,14759.0,44300.0,4300.0,6947672.0,29340253.0,49709115.0,202989418.0,11689829.0,300709517.0,3.6,85.0,874.0,4.1,3.0,3.2,69.5,0.00756816,76.0,1.0,1.0,1009.0,2.0,1.0,1.0,11.0,4.0,32947,89909,1,249056.0,0.7494799343085586,282148204419.0,63.00598200618174,Bitcoin,BTC,9708.662402,-0.0015081876804069214,8699.83177,8754.084767,10077.342725,-0.09968215988223698,0.036408908273306465,-1023.495234,-0.10526183410050413,Sell,Red
2020-02-22,1,1582329600,9631.200442,9708.662402,9708.662402,9631.200442,25209947236.0,176602317282.0,18893.0,11296.0,69359.0,10750.0,233996276.0,1568.0,17216.0,7165.0,45051.0,1750.0,4128.0,14984.0,44524.0,3973.0,8563212.0,13775254.0,48822927.0,151364486.0,11541397.0,234093412.0,3.7,90.0,622.0,2.9,4.0,3.5,69.5,0.0063548,23.0,1.0,1.0,741.0,2.0,1.0,1.0,11.0,11.0,31904,83071,1,235423.0,-0.15081876804069214,280545650759.0,62.949583001630096,Bitcoin,BTC,10002.646574,0.03028060507484936,8560.030428,8699.83177,10077.342725,-0.10391036274906196,0.037974368428348254,-1148.631974,-0.11831001289769638,Hold,Grey
2020-02-23,1,1582416000,10077.342725,10002.646574,10077.342725,10002.646574,30790635889.0,180339267344.0,18677.0,12081.0,68773.0,8740.0,252125088.0,1436.0,18246.0,7464.0,50454.0,1625.0,3570.0,14581.0,44692.0,4305.0,5505035.0,19111997.0,47285474.0,165422741.0,14877441.0,252229405.0,3.7,90.0,732.0,2.8,4.1,2.4,65.0,0.01056623,40.0,1.0,1.0,653.0,2.0,1.0,1.0,7.0,11.0,30283,83681,1,239460.0,3.0280605074849363,291378633376.0,61.89172667004965,Bitcoin,BTC,9673.326198,-0.0329233241986182,8495.216182,8454.265575,10077.342725,-0.1547971316935986,0.007467638734148491,-1507.4303920000002,-0.15070315449495958,Sell,Red
2020-02-24,1,1582502400,9740.666337,9673.326198,9740.666337,9673.326198,34248142658.0,178982819712.0,21323.0,14091.0,84720.0,10112.0,345531523.0,2852.0,24377.0,12447.0,71258.0,2221.0,5452.0,14151.0,57492.0,5402.0,25234792.0,36468240.0,50879412.0,215613294.0,17443393.0,345672091.0,3.7,89.0,950.0,2.9,3.4,3.3,66.0,0.0119134,15.0,1.0,1.0,824.0,2.0,1.0,1.0,11.0,9.0,30542,102361,1,276682.0,-3.29233241986182,280012190611.0,63.91965268421026,Bitcoin,BTC,9312.711138,-0.03727932384566528,8970.267332,8454.265575,9740.666337,-0.1260229002979396,0.006961425431298156,-703.0588660000012,-0.07268015691907108,Sell,Red
2020-02-25,1,1582588800,9170.868399,9312.711138,9312.711138,9170.868399,33572457229.0,175542108703.0,11320.0,8186.0,49859.0,6545.0,215524072.0,1133.0,16587.0,7793.0,52162.0,1423.0,2985.0,9531.0,32825.0,3095.0,7510950.0,16374443.0,38252404.0,144788567.0,8675383.0,215618672.0,3.7,89.0,557.0,2.3,4.3,3.2,67.0,0.01471653,23.0,1.0,1.0,829.0,2.0,1.0,1.0,4.0,3.0,18179,60171,1,294147.0,-3.7279323845665275,266797850856.0,65.79592307051459,Bitcoin,BTC,8808.212264,-0.054173147488857584,8767.081185,8454.265575,9312.711138,-0.09217998392510658,0.0,-545.6299530000015,-0.05858980751304405,Sell,Red
2020-02-26,1,1582675200,8754.084767,8808.212264,8808.212264,8754.084767,38787197595.0,169112954480.0,23797.0,15085.0,82466.0,9907.0,354448360.0,1738.0,19492.0,8487.0,63092.0,2379.0,5785.0,16608.0,52490.0,5204.0,9101886.0,36488256.0,65050418.0,228190831.0,15709778.0,354576743.0,3.6,88.0,898.0,2.6,4.4,3.2,69.0,0.02813869,15.0,1.0,1.0,723.0,2.0,1.0,1.0,11.0,40.0,40918,101542,1,272112.0,-5.417314748885758,249976937145.0,67.65142273181203,Bitcoin,BTC,8797.412882,-0.0012260583278785573,8836.091699,8454.265575,8989.020188,-0.04018371474159564,0.020527198775508602,27.87943500000074,0.0031651638453295047,Hold,Grey
2020-02-27,1,1582761600,8906.226775,8797.412882,8906.226775,8797.412882,36862747619.0,160425998551.0,22478.0,14343.0,77072.0,9011.0,324340258.0,2012.0,21475.0,8316.0,57923.0,1989.0,5056.0,15917.0,49494.0,4616.0,21198659.0,24560330.0,65533282.0,192640889.0,20496824.0,324461906.0,3.6,89.0,934.0,3.9,4.1,3.3,74.5,0.01729767,77.0,1.0,1.0,803.0,2.0,1.0,1.0,12.0,32.0,37553,94953,1,265701.0,-0.12260583278785574,250329072148.0,64.08604369218158,Bitcoin,BTC,8699.83177,-0.011092023678876805,9052.157869,8454.265575,8989.020188,-0.039005479406576414,0.02177996060546836,254.74498700000004,0.028956807008708497,Hold,Grey
2020-02-28,1,1582848000,8801.643896,8699.83177,8801.643896,8699.83177,34272536371.0,155460930415.0,18503.0,12494.0,154610.0,9592.0,394606879.0,62699.0,27725.0,25326.0,78487.0,2244.0,7390.0,32520.0,102915.0,9541.0,40895755.0,29121997.0,64869489.0,235625957.0,24287918.0,394826552.0,3.7,91.0,688.0,3.3,3.0,3.2,65.0,0.01188516,31.0,1.0,1.0,803.0,2.0,1.0,1.0,8.0,26.0,34125,169955,1,320358.0,-1.1092023678876806,248048176255.0,62.67368410529336,Bitcoin,BTC,8560.030428,-0.0160694305011832,9298.589049,8454.265575,9052.157869,-0.028226545235828304,0.040498035860295704,598.7572789999995,0.06882400658191111,Hold,Grey
2020-02-29,1,1582934400,8454.265575,8560.030428,8560.030428,8454.265575,27544953830.0,158791974022.0,16475.0,10207.0,60277.0,11114.0,193920750.0,1370.0,15345.0,5296.0,38646.0,2152.0,3244.0,11775.0,39735.0,3371.0,6469864.0,13426542.0,45779420.0,117749589.0,10555992.0,194004952.0,3.7,89.0,358.0,2.5,3.7,2.9,64.0,0.00884353,49.0,1.0,1.0,978.0,2.0,1.0,1.0,9.0,45.0,98275,72670,1,196822.0,-1.6069430501183202,242217388695.0,65.55762774816748,Bitcoin,BTC,8495.216182,-0.007571730795254121,8885.568611,8454.265575,9634.27066,-0.012355663205827167,0.12549490811225888,325.5381830000006,0.03803002638111657,Hold,Grey
2020-03-01,1,1583020800,8471.677619,8495.216182,8495.216182,8471.677619,30150949907.0,157116612348.0,17922.0,11504.0,64118.0,10815.0,247882056.0,1541.0,17397.0,7804.0,47053.0,1833.0,3404.0,13926.0,41355.0,3600.0,6145452.0,16173104.0,51641890.0,160351148.0,13644257.0,247980000.0,3.6,90.0,411.0,3.1,3.0,4.1,69.0,0.00908741,35.0,1.0,1.0,754.0,2.0,1.0,1.0,14.0,107.0,29803,77904,1,204932.0,-0.7571730795254121,242301588501.0,64.84340995038568,Bitcoin,BTC,8970.267332,0.05591984239395302,7987.440543,8471.677619,9634.27066,-0.002770802119182618,0.1340818707372596,-507.7756390000004,-0.05977195025076531,Hold,Grey
2020-03-02,1,1583107200,8989.020188,8970.267332,8989.020188,8970.267332,56416274427.0,159767719953.0,18793.0,12060.0,73460.0,10049.0,381607081.0,3253.0,20199.0,7802.0,53675.0,2001.0,4095.0,13559.0,48862.0,4943.0,15609630.0,26385169.0,56921605.0,266334356.0,16441250.0,381719055.0,3.7,90.0,453.0,3.1,4.1,3.5,71.5,0.01564073,59.0,1.0,1.0,727.0,2.0,1.0,1.0,17.0,71.0,29342,87908,1,235838.0,5.591984239395302,256427085227.0,62.30532153480078,Bitcoin,BTC,8767.081185,-0.02265106930260218,7992.625231,7918.966192,9634.27066,-0.11719841796126301,0.07402269112217812,-977.6421009999995,-0.10898695265328572,Sell,Red
2020-03-03,1,1583193600,8707.250184,8767.081185,8767.081185,8707.250184,65172011646.0,160881220249.0,16757.0,11048.0,78940.0,9284.0,375058015.0,2463.0,24084.0,9746.0,71588.0,1978.0,4803.0,16680.0,50553.0,4926.0,12278008.0,23444135.0,64924282.0,256755510.0,17763961.0,375194455.0,3.7,89.0,56.0,3.1,4.1,3.1,70.0,0.00927038,46.0,1.0,1.0,811.0,2.0,1.0,1.0,11.0,10.0,33572,92032,1,240539.0,-2.265106930260218,250941993187.0,64.11091990056545,Bitcoin,BTC,8836.091699,0.007871549554950475,7956.397591,7918.966192,9634.27066,-0.0967385809602263,0.09891427451176285,-810.6835939999992,-0.09246904150802605,Hold,Grey
2020-03-04,1,1583280000,8826.032723,8836.091699,8836.091699,8826.032723,36775952943.0,160003385179.0,17529.0,11411.0,78571.0,10782.0,329117929.0,2468.0,23693.0,8963.0,70329.0,2127.0,4440.0,15825.0,50976.0,5203.0,24284350.0,22332356.0,59575411.0,203381236.0,19650029.0,329252298.0,3.7,90.0,82.0,2.6,4.1,2.0,61.5,0.00653354,87.0,1.0,1.0,999.0,2.0,1.0,1.0,13.0,12.0,36946,92208,1,248840.0,0.7871549554950474,251965087583.0,63.502204497396164,Bitcoin,BTC,9052.157869,0.024452685345541708,7958.423323,7918.966192,9634.27066,-0.1037931178446002,0.090331674703006,-877.6683760000005,-0.09932766724221843,Hold,Grey
2020-03-05,1,1583366400,8922.482272,9052.157869,9052.157869,8922.482272,34672171596.0,165829260935.0,18024.0,11473.0,79822.0,9034.0,316493384.0,1781.0,19784.0,9315.0,56276.0,2407.0,3792.0,18476.0,50040.0,5107.0,12737585.0,23213170.0,58737866.0,202715513.0,19176406.0,316607400.0,3.7,90.0,66.0,3.1,3.7,3.4,69.0,0.01370606,14.0,1.0,1.0,482.0,2.0,1.0,1.0,15.0,33.0,36447,93504,1,249729.0,2.4452685345541707,259056085897.0,64.01287982129602,Bitcoin,BTC,9298.589049,0.027223473514964566,4929.866642,7775.866565,9634.27066,-0.14099304524623732,0.06430652220433558,-4122.291227000001,-0.45539320973590064,Hold,Grey
2020-03-06,1,1583452800,9634.27066,9298.589049,9634.27066,9298.589049,38196317029.0,165965098355.0,16997.0,10500.0,65234.0,7884.0,242832814.0,1398.0,15635.0,5809.0,42392.0,2024.0,3953.0,14256.0,41112.0,3889.0,9906757.0,20261300.0,48321504.0,149535765.0,14872722.0,242921889.0,3.6,89.0,60.0,2.7,4.1,3.3,68.5,0.00695607,68.0,1.0,1.0,886.0,2.0,1.0,1.0,9.0,32.0,37019,77712,1,217865.0,2.7223473514964565,265513125928.0,62.50730459179079,Bitcoin,BTC,8885.568611,-0.04441753859897885,5729.924412,4929.866642,9634.27066,-0.469826377311494,0.036100273840588774,-3568.664637,-0.3837856064177592,Sell,Red
2020-03-07,1,1583539200,9050.584718,8885.568611,9050.584718,8885.568611,29994792099.0,166647269903.0,14895.0,9033.0,56436.0,6702.0,204360559.0,659.0,12717.0,5118.0,34715.0,1591.0,3139.0,13401.0,35429.0,2876.0,12368546.0,15856813.0,45066466.0,119742328.0,11379615.0,204434722.0,3.6,89.0,38.0,2.9,4.3,3.0,69.0,0.01012275,41.0,1.0,1.0,946.0,2.0,1.0,1.0,7.0,91.0,30360,67289,1,189266.0,-4.441753859897886,255693940905.0,65.17450875572987,Bitcoin,BTC,7987.440543,-0.1010771631303541,5224.898127,4929.866642,9050.584718,-0.4451827611913311,0.018571248979577484,-3660.670484,-0.4119793166042551,Sell,Red
2020-03-08,1,1583625600,7918.966192,7987.440543,7987.440543,7918.966192,33411571081.0,159475557360.0,14461.0,10055.0,89661.0,9082.0,332630522.0,2834.0,33826.0,12567.0,122436.0,2274.0,21328.0,13384.0,47875.0,4800.0,21645399.0,58076028.0,58429707.0,181405653.0,13245398.0,332825955.0,3.4,73.0,54.0,3.2,3.0,3.5,67.0,0.03316703,13.0,1.0,1.0,885.0,2.0,1.0,1.0,12.0,81.0,26095,102217,1,219582.0,-10.10771631303541,226321601835.0,70.46413425275499,Bitcoin,BTC,7992.625231,0.0006491050508718984,5381.503199,4929.866642,8096.345408,-0.3827977040379454,0.013634513385572807,-2605.937344,-0.32625436520886286,Hold,Grey
2020-03-09,1,1583712000,8096.345408,7992.625231,8096.345408,7992.625231,42541808295.0,143767960713.0,21053.0,11431.0,93212.0,8813.0,372215045.0,2353.0,25097.0,11838.0,95272.0,3187.0,7388.0,18349.0,59821.0,4466.0,8611230.0,29221416.0,61857885.0,256512643.0,16145995.0,372378184.0,3.6,86.0,68.0,3.0,4.0,2.9,67.0,0.03700782,88.0,1.0,1.0,1104.0,2.0,1.0,1.0,15.0,8.0,49893,106449,1,254365.0,0.06491050508718983,226957988422.0,63.34562696497004,Bitcoin,BTC,7956.397591,-0.004532633390527111,5065.053886,4929.866642,8096.345408,-0.38319807328396427,0.012976984908251873,-2927.5713450000003,-0.3662840756808156,Sell,Red
2020-03-10,1,1583798400,7936.053839,7956.397591,7987.823838,7936.053839,35210430061.0,149627396054.0,14976.0,10134.0,69423.0,7802.0,311801541.0,2426.0,17569.0,7581.0,52623.0,1926.0,4464.0,13605.0,45218.0,4210.0,8909371.0,36895817.0,57675096.0,189202992.0,19198464.0,311906980.0,3.7,89.0,62.0,3.7,4.2,3.2,73.5,0.01383071,73.0,1.0,1.0,914.0,2.0,1.0,1.0,13.0,2.0,16946,81895,1,214611.0,-0.4532633390527111,225504303516.0,66.35234615085011,Bitcoin,BTC,7958.423323,0.0002546041693908685,5372.941379,4733.390734,7987.823838,-0.40508368519011084,0.0039498085208246264,-2583.456212,-0.32470174880681124,Hold,Grey
